,word,adj_ricci_avg,frequency
8963,dogmatic,-0.3748588334814771,372363.0
8964,feathered,-0.20347222238391943,529207.0
8965,grazing,-0.2890184275124128,2493989.0
8966,agglomerated,0.3541666665412956,33646.0
8967,recurved,0.49999999996158,31519.0
8968,railroading,0.366666666553193,241336.0
8969,gutter,-0.2333333335640219,1322843.0
8970,relegation,0.19507575670958652,208512.0
8971,eroded,-0.14245689660108252,768360.0
8972,tourer,0.41666666662901203,232982.0
8973,synthetic,0.11111111109631104,7252923.0
8974,laced,-0.11525708789400432,790357.0
8975,frothing,0.13455988430879443,150311.0
8976,doughnut,0.12499999932150457,332166.0
8977,unluckily,0.666666666480709,42126.0
8978,rider,0.9999999999267714,8987802.0
8979,loaning,0.20833333251539737,121579.0
8980,masterful,0.2738095237059369,539218.0
8981,huffy,-0.2083333335422016,225112.0
8982,dated,0.14285714284626694,12707511.0
8983,craps,-0.07861012111659421,5943974.0
8984,answer,-0.46971485063817137,64649558.0
8985,baleful,-0.04912450813314262,78504.0
8986,loft,0.7499999999319467,2959995.0
8987,confiscation,0.9999999999267714,418587.0
8988,cautious,-0.08333333335289983,1901221.0
8989,soprano,0.09999999998787046,1788265.0
8990,primate,0.6249999997482276,1047081.0
8991,rates,-0.3656293899851701,137089538.0
8992,considerable,-0.5502048133394268,10518680.0
8993,granary,0.09090909089705657,197962.0
8994,tatting,0.0833333333241345,135263.0
8995,probationary,0.5833333328811116,837987.0
8996,ceaseless,0.18904761772568368,188179.0
8997,associate,-0.455057485532782,32217516.0
8998,overacting,0.6666666664807088,23373.0
8999,yard,-0.16666666671877434,15075593.0
9000,under,-0.20833333334326876,313296421.0
9001,farrago,0.5714285685638314,24417.0
9002,seared,0.12127224577813468,355754.0
9003,humbug,0.09175084085711259,323395.0
9004,freedman,0.9999999999267714,810881.0
9005,have,-0.45081490221479037,1564202750.0
9006,enraptured,-0.12734686870242343,81599.0
9007,predestination,-0.30677083381291287,148934.0
9008,contents,-0.1725326798831617,78365831.0
9009,unoccupied,0.499999999883417,415101.0
9010,drudge,-0.15142857153322908,1087893.0
9011,cranky,0.16608225088529113,788077.0
9012,corded,0.19999999997925053,1108666.0
9013,cartoon,-0.11111111112655048,19615945.0
9014,curry,0.044117645522992584,4029540.0
9015,entrepreneur,0.9999999999267714,6902698.0
9016,disqualifying,-0.2468253969673794,155359.0
9017,gear,-0.1376633989349599,44569745.0
9018,registration,-0.043750000246963044,68025615.0
9019,evacuation,0.028205128170266703,2399397.0
9020,professing,-0.2248369324972464,200707.0
9021,enquirer,0.6249999997482284,886566.0
9022,correlation,0.06666666665543908,7923081.0
9023,amazingly,0.7499999999319464,1814293.0
9024,reluctant,-0.2886508553707589,2686458.0
9025,affective,-0.02500000002162628,1275468.0
9026,bizarre,0.16739618376410012,7965108.0
9027,isomorphic,0.9999999999267714,463933.0
9028,braver,0.047619047524071034,125086.0
9029,merrily,0.6249999997482277,389000.0
9030,hoop,-0.20000000000637308,2310001.0
9031,billowy,0.18749999977931858,28214.0
9032,peek,-0.34134615386804323,2539766.0
9033,polyphase,0.9999999999267714,58212.0
9034,unlimited,-0.4666666666726302,23794930.0
9035,daft,0.4303560581007189,1166488.0
9036,molding,-0.20718384484475377,2154964.0
9037,constitute,-0.5075067478768595,9358523.0
9038,shithead,0.545454545380217,48226.0
9039,antispasmodic,0.9999999999267714,48303.0
9040,finer,-0.10918972333428012,1455912.0
9041,contempt,-0.19444444453831158,2065319.0
9042,closing,-0.2579555863096685,17657510.0
9043,retribution,0.05833333316656198,669720.0
9044,shrieking,-0.12674512994776255,188562.0
9045,uncategorized,0.7499999999319464,3747762.0
9046,moderation,-0.3807900435828721,2077347.0
9047,scorched,-0.05874819644061089,380741.0
9048,encased,0.326302083222777,494670.0
9049,kit,0.49999999996158,59963349.0
9050,comrade,-0.288611925977438,682880.0
9051,feldspar,0.9999999999267714,283890.0
9052,dilatory,-0.07142857158459104,43161.0
9053,generalise,0.1369047614193688,103654.0
9054,clapper,0.4583333331223321,205968.0
9055,requite,-0.4496084590342966,32014.0
9056,unmixed,-0.035833334043617326,128878.0
9057,peer,-0.39880952393235136,17754444.0
9058,denigration,0.02380952378426221,69936.0
9059,bulbous,0.5999999997542254,163322.0
9060,cyclopes,0.9999999999267714,36580.0
9061,crushed,-0.38963858601889473,2840208.0
9062,intend,-0.5902947545995177,6069497.0
9063,pruner,0.16666666665872054,106630.0
9064,newt,0.9999999999267714,975360.0
9065,demonstrated,-0.1737110855803514,11721030.0
9066,catalyze,0.9999999999267714,193762.0
9067,insert,-0.3310681464148943,20140772.0
9068,tufted,0.4999999997258184,442698.0
9069,uncommitted,0.06249999997704239,196347.0
9070,parvovirus,0.9999999999267714,124342.0
9071,cooky,0.4166666666290113,32767.0
9072,drench,0.2124060149775092,199471.0
9073,curdled,0.1749999994460643,42652.0
9074,boost,-0.33535380138958065,13675076.0
9075,tumbling,-0.26493640963213994,737156.0
9076,sledge,-0.016666667306673655,624637.0
9077,disposition,-0.2869841270582236,5717084.0
9078,loosely,0.37499999996725836,1753674.0
9079,proud,-0.4727272727459,17167504.0
9080,racecourse,0.4166666656819185,519908.0
9081,harness,-0.06319444490257736,4745215.0
9082,vexing,-0.3674573103006094,151593.0
9083,roominess,0.4166666665988413,96410.0
9084,goodly,0.2908529558296804,258309.0
9085,inadvisable,0.9999999999267714,68950.0
9086,expansive,-0.4761904762023773,1112609.0
9087,copacetic,0.9999999999267714,28144.0
9088,antediluvian,0.07638888750535933,46557.0
9089,dam,0.33333333331549275,9204248.0
9090,alumna,0.4249999999648951,238563.0
9091,stifle,-0.06505396295363548,429863.0
9092,net,-0.237500000733466,116883588.0
9093,supplication,-0.16666666667999366,204702.0
9094,miasma,0.9999999999267714,82542.0
9095,soya,0.7499999999319467,528530.0
9096,expounding,0.14465058724047525,75928.0
9097,noblest,0.04761904761007296,200522.0
9098,waive,0.3156249999713056,1789027.0
9099,contradictory,-0.48611111131056045,1321302.0
9100,cowl,0.4166666656819187,368295.0
9101,hop,0.03333333327203869,22924925.0
9102,swooning,-0.2245671005256223,60558.0
9103,stocks,-0.2397072031694654,21451319.0
9104,pertain,0.1111111110989934,951882.0
9105,abiding,-0.08229983734331518,947738.0
9106,chart,0.9999999999267714,35027490.0
9107,detailing,-0.3888888888958269,3479450.0
9108,dampening,-0.30112490674539294,251611.0
9109,barb,-0.15384749267834152,2265716.0
9110,oxidation,0.7499999999319465,2533059.0
9111,curiosity,-0.13392857192995092,2770499.0
9112,variability,0.3749999999521728,3941754.0
9113,depth,0.36666666598059355,31879926.0
9114,scathingly,0.9999999999267714,26695.0
9115,acutely,0.2666666665707994,515934.0
9116,wild,-0.36831772050228384,39937252.0
9117,props,-0.001736111265332782,3032812.0
9118,reclaim,0.06666666662437483,1291641.0
9119,gash,-0.3392857142965604,315928.0
9120,swan,-0.16966659721416852,4765643.0
9121,nestled,0.3747474742455723,1258420.0
9122,burned,-0.11731702819402523,4993504.0
9123,victimize,0.18055555537623275,42361.0
9124,aggravated,-0.11958333354663733,1365039.0
9125,slate,-0.4642857142915792,3813904.0
9126,rollo,0.9999999999267714,376381.0
9127,hardened,-0.04307184777196571,1520707.0
9128,internal,-0.18131313135660135,52515245.0
9129,gallant,-0.39738079652533637,841095.0
9130,dispersed,-0.09289129839705455,1661192.0
9131,nones,0.9999999999267714,25207.0
9132,coconut,0.3749999999722525,3979631.0
9133,forsaking,-0.20222943738823118,91990.0
9134,conjunction,-0.22916666671219277,8652516.0
9135,ignoble,0.7499999999319464,100531.0
9136,tai,0.5833333332804791,4011354.0
9137,comforted,0.06495238074896077,394615.0
9138,shake,-0.5037778773587488,6839319.0
9139,subtle,-0.5132275134406105,5175269.0
9140,invading,-0.051302083499462435,1066847.0
9141,transparent,-0.15975263872530507,7885356.0
9142,shouting,-0.16294217115150705,1610846.0
9143,towering,-0.28165584441410574,812993.0
9144,magpie,0.4166666665338648,455274.0
9145,forestall,0.1988636363341043,162847.0
9146,excess,-0.34718216742730323,17149887.0
9147,moisten,-0.3103448276412624,126005.0
9148,endless,-0.1447649577063122,5392222.0
9149,shorts,-0.3736111111321017,13446221.0
9150,hysteria,0.3857142856516752,752923.0
9151,romans,0.24999999998872116,4213605.0
9152,farther,0.06666666666038623,2666579.0
9153,adorned,0.02661175938899339,817078.0
9154,delay,-0.33750000059148777,21911190.0
9155,fun,-0.3800000001693138,108389630.0
9156,skulk,0.4583333320489398,24018.0
9157,exceeding,-0.016410431296141552,4577330.0
9158,leafing,0.019533628841003292,80394.0
9159,coinciding,-0.08750000018132126,240188.0
9160,tubed,0.1428571428407155,65659.0
9161,wherever,0.9999999999267714,6763200.0
9162,king,-0.06620370427351373,79791224.0
9163,ordain,-0.14583333339360216,169969.0
9164,pomposity,0.4583333317225421,42364.0
9165,canine,0.49999999984369925,2383411.0
9166,stripes,-0.2856814311719387,5172728.0
9167,humongous,0.004599566936874744,244977.0
9168,conjuror,0.32870370334279814,40711.0
9169,contract,-0.5098059824749351,66895933.0
9170,desecrate,-0.2317460318385909,60698.0
9171,anticipate,-0.3293699919050884,2892087.0
9172,personalize,0.5714285685638313,2472227.0
9173,assurance,-0.4946915587279418,11928914.0
9174,divination,0.05833333322154802,740762.0
9175,distinctiveness,0.4249999994808304,221435.0
9176,subsidiary,0.24999999993888944,7192144.0
9177,nausea,0.24999999997633604,2311479.0
9178,pike,0.5833333324963353,5085622.0
9179,always,0.17208994648977946,127634767.0
9180,senselessness,0.3624999991395385,21782.0
9181,lands,-0.13731707319823694,13891179.0
9182,recycling,0.6666666664807086,11079315.0
9183,rastafarian,0.7499999999319467,69635.0
9184,mismanage,-0.17000000000419854,14377.0
9185,gruelling,0.4114057227328812,117504.0
9186,crockery,0.9999999999267714,565243.0
9187,agranulocytosis,0.9999999999267714,46889.0
9188,vaguer,0.33333333308191465,17913.0
9189,silence,-0.17281746058548128,9096561.0
9190,scant,-0.05000000011411054,543285.0
9191,exemplifying,-0.1522043014042009,74454.0
9192,emesis,0.41176470570261897,68214.0
9193,troika,0.5068108963947797,248534.0
9194,puff,-0.38768014780539967,1895753.0
9195,vision,-0.6082589292262424,43425570.0
9196,mockingbird,0.4999999997258184,761628.0
9197,gayly,0.6249999997482282,29264.0
9198,abhorrence,0.32751322741506045,93985.0
9199,scandinavian,0.4166666665988413,2364674.0
9200,wavy,0.3124999997300402,630746.0
9201,hobble,-0.3187500000122579,100403.0
9202,affaire,0.5833333324963343,158856.0
9203,adorably,0.9999999999267714,34043.0
9204,mixed,-0.31813963978355997,25395056.0
9205,karat,0.9999999999267714,995377.0
9206,endurable,0.6666666664807082,39204.0
9207,labor,-0.1461130795919393,37866418.0
9208,knowledgeable,-0.1861111113301356,3203632.0
9209,boredom,0.7499999999319467,1665375.0
9210,servility,0.4166666665988413,32408.0
9211,wiggle,-0.3750000000295056,646578.0
9212,melting,-0.1637047105015715,2727230.0
9213,stopes,-0.2723621589002968,51953.0
9214,telecommuting,0.9999999999267714,563497.0
9215,thoughtlessly,0.7499999999319465,47164.0
9216,renowned,-0.2907407410193252,4571998.0
9217,confusion,-0.19761904784253592,7753690.0
9218,rover,0.37499999997225203,8537021.0
9219,splay,-0.13750000042547172,124026.0
9220,functionality,-0.30909090937666606,13187557.0
9221,steadier,0.032258064453098416,49286.0
9222,pulpy,-0.4600000000046556,41088.0
9223,broker,-0.28472222251332174,13865583.0
9224,protester,0.3624999991395386,258246.0
9225,tracking,-0.36178918941242166,25294352.0
9226,colorize,0.5555555553281198,99693.0
9227,object,-0.32081128791768965,69819261.0
9228,endoderm,0.9999999999267714,68134.0
9229,adjacency,0.49999999996158,353019.0
9230,whitening,-0.29012345695696956,1423889.0
9231,lather,-0.0955250179795305,257706.0
9232,maimed,-0.21626984135829197,227838.0
9233,fitting,-0.48985151995877074,7313197.0
9234,telephone,0.11111111109800777,62896274.0
9235,mirthful,-0.0539327096131382,30892.0
9236,shagged,-0.3125000000094742,130911.0
9237,maximising,0.6666666664807084,415054.0
9238,selected,-0.04283290949552715,58668257.0
9239,adiposity,0.9999999999267714,47553.0
9240,sallow,0.1249999999881558,73280.0
9241,uncertainty,0.14047619028928363,7193641.0
9242,get,-0.4082917040294414,605984508.0
9243,slithering,0.20833333323060949,71021.0
9244,capitalization,0.9999999999267714,1316045.0
9245,governance,-0.15476190552638047,13664006.0
9246,badly,-0.016666666846384442,5290145.0
9247,apricot,0.0434782608615828,1372632.0
9248,sanely,0.7499999999319464,36988.0
9249,nullity,0.08333333198622506,111178.0
9250,field,-0.21912419951305687,135289140.0
9251,boundary,-0.5192582218584528,12695163.0
9252,prejudicial,-0.2000000002913449,467379.0
9253,evaporation,0.2916666654248448,1331645.0
9254,bollard,0.9999999999267714,116662.0
9255,scads,0.0425925925636087,49595.0
9256,stink,0.0461538461220915,872742.0
9257,lay,-0.6347023810282808,16122690.0
9258,body,-0.4625368091354161,136560842.0
9259,carver,0.24999999997136657,1623528.0
9260,opine,0.08442982376586339,103450.0
9261,catheterization,0.9999999999267714,435104.0
9262,federation,0.06944444427529918,14764881.0
9263,despise,-0.6696428578100151,743347.0
9264,exodus,0.9999999999267714,3254740.0
9265,sublimated,-0.11732954561776307,73006.0
9266,loath,0.5999999988724302,151677.0
9267,reclaimable,0.7499999999319465,13371.0
9268,abstruse,0.36666666606237003,79101.0
9269,stigmata,-0.033916084146866116,207617.0
9270,emit,-0.6428571429533154,1260296.0
9271,churn,0.19795454408939425,694218.0
9272,abysmal,0.7499999999319464,386384.0
9273,petrify,0.6249999993755961,21299.0
9274,ascribable,0.7499999999319467,13700.0
9275,medication,0.7499999999319467,14530555.0
9276,explain,-0.6348039216315615,24983915.0
9277,commando,0.9999999999267714,1354026.0
9278,proprietary,0.9999999999267714,8104058.0
9279,khakis,0.9999999999267714,200185.0
9280,valorous,-0.14285714297266905,39218.0
9281,frowning,0.17088293591361897,191026.0
9282,snowplow,0.9999999999267714,96186.0
9283,dash,-0.3451923080119415,6357959.0
9284,unlike,0.11249999964151075,12933815.0
9285,tachometer,0.9999999999267714,421796.0
9286,willowy,-0.3333333333423372,38381.0
9287,recast,0.333333333209757,285859.0
9288,falsifying,-0.2835202913567025,146640.0
9289,germinate,-0.7468553460967995,198370.0
9290,graspable,0.6249999997482273,14589.0
9291,lifetime,0.7499999999319465,14229499.0
9292,wainscot,0.4166666666139265,40701.0
9293,berserker,0.46428571361152005,220828.0
9294,wrench,0.09077380883460956,2044382.0
9295,reappraisal,0.6666666664807082,161163.0
9296,accessible,-0.5210166178677819,18695403.0
9297,healing,-0.041071428645313386,15173541.0
9298,calving,0.9999999999267714,275924.0
9299,abraham,0.9999999999267714,5894747.0
9300,sparkle,-0.11011904802169666,1997295.0
9301,boisterous,-0.29265873019618927,241382.0
9302,admiration,-0.22222222264724087,1255669.0
9303,blacking,-0.07416267949662064,58253.0
9304,novel,-0.6257852203991654,21821189.0
9305,downward,0.6666666664807082,2641434.0
9306,externalisation,0.7499999999319467,33280.0
9307,metre,0.2261904760885303,2350745.0
9308,intercede,0.5249999999208583,135649.0
9309,outing,-0.4047619049655793,1684303.0
9310,rewarding,-0.20936771813131966,3066813.0
9311,paradise,0.4249999994808302,13186910.0
9312,purpura,0.9999999999267714,210281.0
9313,jackass,0.21096153808799353,772104.0
9314,immoral,-0.5520590529709778,1062885.0
9315,flush,-0.5201507885146459,5625285.0
9316,ataxic,0.9999999999267714,16176.0
9317,macintosh,0.5833333332804792,10220501.0
9318,roasted,0.041666666247787754,2822882.0
9319,settlement,-0.42500000010854483,17476171.0
9320,paleogeography,0.9999999999267714,24458.0
9321,secluded,-0.08529922430436548,1226750.0
9322,missing,-0.3215453954356568,35813046.0
9323,championship,-0.6666666666684904,15559558.0
9324,tough,-0.46925121359927546,13560922.0
9325,unfeasible,0.6666666664807099,98193.0
9326,smitten,-0.2647904618334732,377979.0
9327,quickening,-0.09465050299933257,165783.0
9328,ointment,0.2916666661716813,978458.0
9329,waken,0.15550239166016974,60268.0
9330,shirtsleeves,0.9999999999267714,15466.0
9331,extempore,0.3134920634323256,19214.0
9332,liberate,-0.12500000047619664,586056.0
9333,apposite,0.33333333331549264,56311.0
9334,ottoman,0.05723443210682372,1703262.0
9335,lodgment,0.6666666664807083,96080.0
9336,transverse,0.7499999999319464,1731260.0
9337,fantastic,-0.23794781132914603,17371421.0
9338,sparrow,0.9999999999267714,1853517.0
9339,teach,-0.5168657789336402,19079783.0
9340,hand,-0.3507142858319318,121296661.0
9341,optimization,0.9999999999267714,16067890.0
9342,rumble,0.23124999992745499,1876665.0
9343,abridgement,-0.08333333359581707,57411.0
9344,impressionist,0.9999999999267714,560436.0
9345,chide,0.3958333328623628,66368.0
9346,phase,-0.5813008130208255,40722940.0
9347,acquaintance,-0.4473876813085839,1339448.0
9348,polarisation,0.9999999999267714,272949.0
9349,goiter,0.7499999999319464,150198.0
9350,amplify,-0.3765026143940991,572038.0
9351,operative,-0.36085858649622343,4823410.0
9352,orthopedist,0.9999999999267714,45452.0
9353,nudge,0.09999999999224674,942601.0
9354,parade,-0.2928104576960872,8629746.0
9355,squiggle,0.1249999999881557,75211.0
9356,revolutionize,0.583333331369286,419767.0
9357,elevated,-0.268120431989294,4485169.0
9358,spider,0.2499999999887215,9436277.0
9359,caliche,0.9999999999267714,25797.0
9360,involuntary,0.24999999996639694,1284621.0
9361,opaline,0.6249999997482276,44616.0
9362,aliment,-0.3642857143225864,58710.0
9363,settled,-0.38175126196270515,7183409.0
9364,aloes,0.9999999999267714,66464.0
9365,imprisonment,0.21111111092433313,2964248.0
9366,efflorescence,0.07497995781983802,42217.0
9367,valued,-0.2047921332449404,6356728.0
9368,tried,-0.5062873311835615,34201786.0
9369,leaching,-0.29006410257730164,576688.0
9370,doorframe,0.9999999999267714,37749.0
9371,threadlike,0.1666666666080725,17578.0
9372,affiliate,-0.020673077099739035,37877419.0
9373,writ,0.16666666665872054,1883109.0
9374,trilateral,0.22222222212336964,206928.0
9375,delectation,-0.3478260872646057,24240.0
9376,underbrush,0.7499999999319464,92017.0
9377,adam,0.33333333321221825,21694386.0
9378,reigning,-0.04584998404275298,544415.0
9379,nominate,-0.012419872079295124,1997305.0
9380,fulsome,0.5833333324963347,43289.0
9381,leaping,0.08638344141488652,666113.0
9382,asymmetry,0.49999999995476974,966872.0
9383,insightful,0.14285714284626716,2709708.0
9384,weirdo,0.12499999980188635,325197.0
9385,assortment,0.04682539651488819,2863593.0
9386,milling,0.1249999999881557,1852420.0
9387,molten,-0.2578897675041153,915434.0
9388,discretionary,0.4999999997258184,2221521.0
9389,family,-0.20625000029100427,254164055.0
9390,town,0.16666666613129819,90478880.0
9391,maternal,0.2499999999775929,3554398.0
9392,dishonour,-0.12515873049724768,113265.0
9393,barricade,-0.15000000000417146,425797.0
9394,bars,-0.4521938455005147,29674439.0
9395,echter,0.32142857119658186,43243.0
9396,outsmart,0.07912457856515348,108638.0
9397,ancient,-0.5208333339479164,23226415.0
9398,engaged,-0.33310138900177033,12325194.0
9399,punctured,-0.16250000016597832,216312.0
9400,ribbon,-0.06976010148089665,7949592.0
9401,secondhand,0.09090909089705657,1158335.0
9402,epicenter,0.9999999999267714,358978.0
9403,opposed,-0.4373169150808385,10126959.0
9404,stitched,0.2666666666312301,1192536.0
9405,rhetoric,0.040598290225338486,3214428.0
9406,appendage,-0.5224130038316983,194843.0
9407,washed,-0.032375479266647515,4096107.0
9408,fledgling,0.1518358184404138,627057.0
9409,midday,0.6666666664807082,1053009.0
9410,cuboid,0.7499999999319465,37897.0
9411,skyward,0.4999999997258184,156306.0
9412,newly,0.08333333198622495,21102330.0
9413,conduct,-0.3594077677478377,29955541.0
9414,chip,-0.24775910372862373,19810772.0
9415,unction,0.03571428561261895,93850.0
9416,maleness,0.9999999999267714,46543.0
9417,kernel,0.4805555552986888,21477662.0
9418,checkmate,-0.09583333336692834,326448.0
9419,authorized,-0.16020641038801,23045176.0
9420,imply,-0.42094017097370084,4491299.0
9421,fleeting,-0.2945823674298571,632301.0
9422,inquire,0.3749999994102825,5968138.0
9423,narrowing,-0.34986843848479715,959121.0
9424,draftee,0.7499999999319467,22146.0
9425,metropolis,-0.23611111111848487,2013253.0
9426,graze,-0.3131800082551141,364990.0
9427,scoter,0.49999999996158,80997.0
9428,nap,0.49999999996158,2473014.0
9429,oasis,0.49999999996158,9270498.0
9430,shot,-0.4852237164614202,41614412.0
9431,hatful,0.4185980221396838,30394.0
9432,sulfur,0.9999999999267714,2662699.0
9433,trunk,0.31666666613920375,11020361.0
9434,rosy,-0.4090909090969781,835700.0
9435,conscience,0.24999999998872124,3576906.0
9436,commode,0.23888888875611775,215790.0
9437,egalitarianism,0.9999999999267714,108810.0
9438,interdependent,0.9999999999267714,536723.0
9439,veracity,-0.34382440514017554,406814.0
9440,ominous,0.11158977756839855,719585.0
9441,randomly,0.499999999281515,3844381.0
9442,reward,-0.5056842742977151,7796577.0
9443,untangle,0.2444444442772127,100071.0
9444,missionary,0.49999999984369925,2576312.0
9445,renegade,0.1166666657551862,1457463.0
9446,muddle,-0.1666666673725862,217792.0
9447,simplest,0.039999999992913926,2486239.0
9448,light,-0.55166299256466,126699632.0
9449,lashings,-0.2135669025446324,73728.0
9450,responder,0.7499999999319465,1315336.0
9451,knoll,0.6249999997482281,965905.0
9452,hassle,-0.008214286434072206,3665939.0
9453,agenda,0.2166666666246256,24005891.0
9454,paleontological,0.9999999999267714,142864.0
9455,sphericity,0.49999999996158,23581.0
9456,transistorized,0.9999999999267714,13908.0
9457,strengthened,-0.31134259297086153,2447673.0
9458,coincidental,0.44722222185585087,364247.0
9459,bugbear,0.24374999997192748,110141.0
9460,splinter,0.4999999980609974,1710719.0
9461,tweedy,0.5833333328811117,251747.0
9462,disperse,-0.04785714337510148,583775.0
9463,sophomore,0.9999999999267714,3183619.0
9464,heartache,0.7499999999319464,507049.0
9465,cacophony,0.10317460260346911,196816.0
9466,parsonage,0.7499999999319464,235824.0
9467,tedium,0.24999999997012912,141188.0
9468,posted,-0.2888045547354928,263851272.0
9469,limpid,-0.20649396170015952,56244.0
9470,wildness,0.2494047612697602,136385.0
9471,intraspecific,0.9999999999267714,80059.0
9472,sounding,-0.3043763103325125,3264254.0
9473,faerie,0.2858974350825138,680250.0
9474,cloaked,-0.15037160936772842,259462.0
9475,pacifist,0.38888888884445266,303932.0
9476,sourness,-0.023809523853464867,26769.0
9477,supplying,-0.2907837434344243,3452542.0
9478,industrialization,0.9999999999267714,573050.0
9479,tweet,0.3068181812899401,168757.0
9480,bosom,-0.39290223683316977,712863.0
9481,brokenhearted,0.7499999999319467,52489.0
9482,pneumonic,0.7499999999319465,44076.0
9483,extol,0.05555555535436785,149713.0
9484,combine,-0.10706621526715593,13139084.0
9485,hence,0.2666666665707994,14992334.0
9486,skeleton,0.4166666666290114,3075011.0
9487,coalescing,0.09311879551111495,120709.0
9488,imploringly,0.6666666664807079,14213.0
9489,outweigh,0.666666666480709,893196.0
9490,gouger,0.6666666664807097,21376.0
9491,familial,0.20846560843540338,1137440.0
9492,interchange,-0.22010101045387417,3415606.0
9493,expedience,-0.1666666666779204,29950.0
9494,flabby,0.7499999999319464,154911.0
9495,stricture,0.9999999999267714,108171.0
9496,aller,0.49999999996158,655865.0
9497,edema,0.6666666664807087,873634.0
9498,handmaiden,0.41666666662901175,62323.0
9499,whiteness,-0.06250000033962,307121.0
9500,indifference,0.09444444400664506,1066924.0
9501,askance,0.3333333332236962,93112.0
9502,redoubtable,0.08333333329885384,48637.0
9503,picnic,0.4333333332797829,5417141.0
9504,modeled,-0.34321308942730844,2307095.0
9505,pursue,-0.14107142875534784,7615784.0
9506,calloused,-0.06250000009504864,43057.0
9507,astounded,0.09351851847482588,305221.0
9508,assertion,0.08333333329885378,2917932.0
9509,glittery,0.3169515666483788,149337.0
9510,immobilisation,0.035714284579386864,58483.0
9511,effect,-0.3956051296555133,75594829.0
9512,inure,0.17499999989875692,119454.0
9513,forester,0.24999999997633604,981592.0
9514,assist,-0.2209722225558315,29963782.0
9515,screening,-0.4880883089430803,14248830.0
9516,preface,-0.05892857167957035,2461709.0
9517,humpback,0.7499999999319467,422428.0
9518,swineherd,0.9999999999267714,16408.0
9519,splutter,0.09166666665311435,25793.0
9520,painfully,0.4999999998436992,1078138.0
9521,decoration,-0.05231481530985802,4702490.0
9522,diluted,-0.28034859086560454,2383641.0
9523,occlusion,0.2083333326538589,677590.0
9524,rigidity,0.7499999999319467,737874.0
9525,situated,-0.1225815852387297,10177869.0
9526,constitutive,0.3333333332848739,547872.0
9527,precede,-0.13125000043046586,677234.0
9528,grounds,-0.48825622050105927,12943233.0
9529,questioning,-0.28979955245319605,3197874.0
9530,beast,0.019047618864809397,14787561.0
9531,congregating,0.49999999996158,48762.0
9532,native,-0.16437198093948133,35160636.0
9533,homogenization,0.9999999999267714,148515.0
9534,point,-0.37452860035064023,175527859.0
9535,galago,0.9999999999267714,59420.0
9536,appalled,-0.037822240110179095,546911.0
9537,woodland,0.4166666656819185,4688302.0
9538,conditioned,-0.2267790255587642,3411409.0
9539,weaning,0.49999999996158,686970.0
9540,jaundiced,-0.3333333333391695,81832.0
9541,closeness,-0.17449494975223204,507775.0
9542,fount,0.2916666660048676,135738.0
9543,specialise,0.09057970978330714,1200116.0
9544,balmoral,0.9999999999267714,443069.0
9545,freckle,0.49999999996158,77039.0
9546,naval,0.41666666653150797,8091649.0
9547,reasoning,-0.2965999028031844,5996840.0
9548,bastion,0.4999999999615801,625778.0
9549,rootless,-0.2621212123389288,64171.0
9550,antechamber,0.4219696963215881,48604.0
9551,sordid,-0.14604839609091894,363401.0
9552,conceptualize,0.6666666664807099,176747.0
9553,linchpin,0.516666665642646,83811.0
9554,accumulator,0.5833333332804793,432873.0
9555,puss,-0.149633699718095,537622.0
9556,articulately,0.9999999999267714,34720.0
9557,criticize,0.6666666664807077,1226742.0
9558,attest,0.09595959572515966,997406.0
9559,caesarian,0.6666666664807078,50032.0
9560,respectful,0.4166666666154002,1638205.0
9561,driving,-0.3964674450520483,40033859.0
9562,gratified,-0.13760822521654892,232854.0
9563,precedent,-0.5185457518843085,2176695.0
9564,mannikin,0.2499999993080696,14744.0
9565,yankee,0.4499999999528228,4510747.0
9566,possibly,0.5999999997542247,18672516.0
9567,squabble,0.29166666653469225,121972.0
9568,withal,0.2999999997604599,284116.0
9569,rebroadcast,0.9999999999267714,246018.0
9570,reason,-0.6389037681574496,65066679.0
9571,upright,-0.6227272732329032,3954150.0
9572,feel,-0.29249020255140457,91924001.0
9573,vernacular,-0.06802048952283948,686729.0
9574,rare,-0.41082925420580607,29722959.0
9575,restlessness,-0.13194444454747828,367255.0
9576,blithely,0.6249999997482284,120842.0
9577,chipboard,0.9999999999267714,160992.0
9578,ribes,0.10185185157073288,91379.0
9579,icing,0.39285714225566687,1277602.0
9580,upkeep,0.10416666599180593,523744.0
9581,travail,-0.09525823496987999,798694.0
9582,gluttony,0.3499999996854013,184127.0
9583,newest,0.055555555545316326,24970551.0
9584,venal,-0.3080357143547685,63578.0
9585,disfigured,0.21313131249841635,168094.0
9586,privacy,-0.22500000085229432,333272427.0
9587,wondrously,0.5833333324963343,37802.0
9588,dowse,0.32080200485925237,52031.0
9589,tactless,0.4999999997258184,34236.0
9590,limp,-0.10940860265665739,2351899.0
9591,disclose,0.02065606795803765,5547253.0
9592,staggers,-0.09315994926162803,114696.0
9593,unclouded,-1.1977308034261115e-11,25603.0
9594,croatian,0.9999999999267714,3223891.0
9595,relegating,-0.44645924623456396,56281.0
9596,arced,0.18872548876862294,26654.0
9597,whopping,-0.009535834768508401,604841.0
9598,battler,0.6249999997482287,75110.0
9599,gravel,0.0754722891126456,3294483.0
9600,vibes,0.06944444439871392,1073710.0
